,year,origin,origin_lat,origin_long,dest,dest_lat,dest_long,mag
3472,1751,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,5450.0
3473,1751,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,642.0
3477,1751,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,462.0
3479,1752,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,6100.0
3480,1752,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1241.0
3484,1752,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,384.0
3485,1752,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,29181.0
3486,1753,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,5830.0
3487,1753,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1173.0
3491,1753,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,579.0
3493,1754,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,5560.0
3494,1754,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1104.0
3498,1754,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,773.0
3499,1754,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,7944.0
3500,1755,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,5145.0
3501,1755,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,759.0
3505,1755,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1073.0
3507,1756,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,4730.0
3508,1756,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,414.0
3512,1756,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1373.0
3514,1757,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,4249.0
3515,1757,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1337.0
3519,1757,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,953.0
3521,1758,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,3767.0
3522,1758,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,2259.0
3526,1758,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,533.0
3528,1759,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,2706.0
3529,1759,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1755.0
3533,1759,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,2079.0
3535,1760,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,1645.0
3536,1760,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1250.0
3540,1760,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,3624.0
3541,1760,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,30162.0
3542,1761,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,4505.0
3543,1761,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,2606.0
3547,1761,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1833.0
3548,1761,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,7656.0
3549,1762,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,5446.0
3550,1762,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,5814.0
3554,1762,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,
3555,1762,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,36144.0
3556,1763,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,3424.0
3557,1763,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,7942.0
3561,1763,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,909.0
3562,1763,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,31926.0
3563,1764,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,1301.0
3564,1764,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,3503.0
3565,1764,GB,50.336431,-4.171482,JRUPEN,37.52769,-77.430727,2036.0
3568,1764,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1308.0
3569,1764,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,19489.0
3570,1765,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,4258.0
3571,1765,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,5386.0
3572,1765,GB,50.336431,-4.171482,JRUPEN,37.52769,-77.430727,296.0
3577,1766,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,6809.0
3578,1766,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1866.0
3582,1766,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,837.0
3583,1766,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,10387.0
3584,1767,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,8549.0
3585,1767,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,2842.0
3589,1767,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,777.0
3591,1768,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,10289.0
3592,1768,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,3818.0
3596,1768,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,717.0
3597,1768,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,7947.0
3598,1769,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,8468.0
3599,1769,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,6385.0
3603,1769,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,257.0
3604,1769,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,12438.0
3605,1770,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,9097.0
3606,1770,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,29316.0
3610,1770,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1042.0
3612,1771,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,9725.0
3613,1771,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,52247.0
3614,1771,GB,50.336431,-4.171482,JRUPEN,37.52769,-77.430727,105.0
3617,1771,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1826.0
